id_reseña,texto_reseña,etiqueta_comida_pos,etiqueta_servicio_pos,etiqueta_ambiente_pos,etiqueta_precio_pos,etiqueta_comida_neg,etiqueta_servicio_neg,etiqueta_ambiente_neg,etiqueta_precio_neg
gr_08187,"Era nuestra primera vez en este sitio. Música de fondo perfecta. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_08188,"Fuimos a cenar el sábado por la noche. Había un ruido insoportable, no se podía hablar. Una estafa, hay sitios mucho mejores y más baratos. Se equivocaron varias veces con la comanda. Una experiencia decepcionante.",0,0,0,0,0,1,1,1
gr_08189,"Precios justos. La comida estaba deliciosa. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_08190,"Todo estaba en su punto. Nos pareció muy barato para lo bien que comimos. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08191,Era nuestra primera vez en este sitio.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_08192,Fuimos a cenar el sábado por la noche. La relación calidad-precio es inmejorable. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08193,"Reservamos mesa para cuatro. La relación calidad-precio es inmejorable. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_08194,"La presentación de los platos era impecable. Había un ruido insoportable, no se podía hablar. Servicio lento y desorganizado. En general, fue una velada con altibajos.",1,0,0,0,0,1,1,0
gr_08195,Reservamos mesa para cuatro. Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08196,El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08197,"Era nuestra primera vez en este sitio. Se equivocaron varias veces con la comanda. Una estafa, hay sitios mucho mejores y más baratos. El pollo estaba crudo. En resumen, no creo que volvamos.",0,0,0,0,1,1,0,1
gr_08198,"Era nuestra primera vez en este sitio. Precios justos. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_08199,"Ingredientes frescos y de calidad. El servicio fue excepcional. Precios justos. Las vistas desde el restaurante son espectaculares. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_08200,"Fuimos a cenar el sábado por la noche.. Lo recomendaría, pero con reservas.",0,0,0,0,0,0,0,0
gr_08201,"No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_08202,Tengo sentimientos encontrados sobre este lugar. Salimos muy contentos con la cuenta. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08203,"Lo recomendaría, pero con reservas. Ingredientes frescos y de calidad. La relación calidad-precio es inmejorable. El local tiene una decoración preciosa. Fue una velada agradable.",1,0,1,1,0,0,0,0
gr_08204,Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08205,"Música de fondo perfecta. Una estafa, hay sitios mucho mejores y más baratos. En general, fue una velada con altibajos.",0,0,1,0,0,0,0,1
gr_08206,"Tengo sentimientos encontrados sobre este lugar. Precios justos. Todo estaba en su punto. Una estafa, hay sitios mucho mejores y más baratos. Había un ruido insoportable, no se podía hablar. En general, fue una velada con altibajos.",1,0,0,1,0,0,1,1
gr_08207,"Lo recomendaría, pero con reservas. Un trato profesional y cercano. No vale lo que cuesta, ni de lejos. En general, fue una velada con altibajos.",0,1,0,0,0,0,0,1
gr_08208,Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08209,"Lo recomendaría, pero con reservas. Se equivocaron varias veces con la comanda. Una calidad pésima, no lo recomiendo. Nos cobraron cosas que no pedimos. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_08210,"Era nuestra primera vez en este sitio. Decoración anticuada y fea. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_08211,"Había un ruido insoportable, no se podía hablar. Una calidad pésima, no lo recomiendo. El camarero fue muy borde y desagradable. Una experiencia decepcionante.",0,0,0,0,1,1,1,0
gr_08212,"El local estaba sucio y descuidado. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08213,"Era nuestra primera vez en este sitio. El local tiene una decoración preciosa. El personal conocía bien la carta y nos aconsejó genial. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_08214,"Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_08215,Un ambiente muy acogedor y tranquilo. Precios desorbitados para la calidad que ofrecen. Tardaron una eternidad en atendernos. Tengo sentimientos encontrados sobre este lugar.,0,0,1,0,0,1,0,1
gr_08216,"Era nuestra primera vez en este sitio. Los platos no tenían nada que ver con la descripción. No vale lo que cuesta, ni de lejos. Una experiencia decepcionante.",0,0,0,0,1,0,0,1
gr_08217,Los platos no tenían nada que ver con la descripción. Servicio lento y desorganizado. Una experiencia decepcionante.,0,0,0,0,1,1,0,0
gr_08218,"Las mesas estaban demasiado juntas, sin privacidad. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08219,"Reservamos mesa para cuatro. Fue carísimo, un auténtico robo. Tuvimos que pedir la cuenta tres veces. Demasiado aceite en todo. Las mesas estaban demasiado juntas, sin privacidad. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_08220,Precios desorbitados para la calidad que ofrecen. Se equivocaron varias veces con la comanda. Una experiencia decepcionante.,0,0,0,0,0,1,0,1
gr_08221,Fuimos a cenar el sábado por la noche.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_08222,Nos pareció muy barato para lo bien que comimos. El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_08223,"Lo recomendaría, pero con reservas. Música de fondo perfecta. Servicio lento y desorganizado. Tengo sentimientos encontrados sobre este lugar.",0,0,1,0,0,1,0,0
gr_08224,"Tienen un menú del día con un precio fantástico. El personal conocía bien la carta y nos aconsejó genial. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,1,0,0,0,0
gr_08225,"Tengo sentimientos encontrados sobre este lugar. Tienen un menú del día con un precio fantástico. Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08226,Era nuestra primera vez en este sitio. Tienen un menú del día con un precio fantástico. Música de fondo perfecta. Nos atendieron muy rápido. Ingredientes frescos y de calidad. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_08227,Era nuestra primera vez en este sitio. Salimos muy contentos con la cuenta. El mejor plato que he probado en mucho tiempo. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_08228,"Lo recomendaría, pero con reservas. Ingredientes frescos y de calidad. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08229,"Era nuestra primera vez en este sitio. La comida estaba fría y sin sabor. Servicio lento y desorganizado. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_08230,"Nos pareció muy barato para lo bien que comimos. Las vistas desde el restaurante son espectaculares. Los sabores eran increíbles. El servicio fue excepcional. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_08231,Reservamos mesa para cuatro.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_08232,Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_08233,Fuimos a cenar el sábado por la noche.. Reservamos mesa para cuatro.,0,0,0,0,0,0,0,0
gr_08234,"Lo recomendaría, pero con reservas. Los sabores eran increíbles. Nos cobraron cosas que no pedimos. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,0,0,0,1
gr_08235,"La relación calidad-precio es inmejorable. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_08236,Reservamos mesa para cuatro. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_08237,Nos cobraron cosas que no pedimos. Una experiencia decepcionante.,0,0,0,0,0,0,0,1
gr_08238,Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08239,"Tengo sentimientos encontrados sobre este lugar. Servicio lento y desorganizado. Decoración anticuada y fea. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,0
gr_08240,"La comida estaba deliciosa. El local tiene una decoración preciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_08241,Salimos muy contentos con la cuenta. El local tiene una decoración preciosa. Ingredientes frescos y de calidad. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_08242,"Todo estaba en su punto. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08243,Reservamos mesa para cuatro. Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08244,"Reservamos mesa para cuatro. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08245,"Fuimos a cenar el sábado por la noche. Una estafa, hay sitios mucho mejores y más baratos. Decoración anticuada y fea. Una experiencia decepcionante.",0,0,0,0,0,0,1,1
gr_08246,Reservamos mesa para cuatro. La presentación de los platos era impecable. Música de fondo perfecta. Fue una velada agradable.,1,0,1,0,0,0,0,0
gr_08247,Fuimos a cenar el sábado por la noche. El servicio fue excepcional. Todo estaba en su punto. Salimos muy contentos con la cuenta. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_08248,"Fuimos a cenar el sábado por la noche. Un trato profesional y cercano. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_08249,"Era nuestra primera vez en este sitio. Tienen un menú del día con un precio fantástico. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,1,0,0,0,0
gr_08250,"Lo recomendaría, pero con reservas.. Reservamos mesa para cuatro.",0,0,0,0,0,0,0,0
gr_08251,"Era nuestra primera vez en este sitio. Nos cobraron cosas que no pedimos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_08252,"Los camareros fueron muy atentos y amables. Fue carísimo, un auténtico robo. Tengo sentimientos encontrados sobre este lugar.",0,1,0,0,0,0,0,1
gr_08253,"Reservamos mesa para cuatro. El pollo estaba crudo. Servicio lento y desorganizado. Fue carísimo, un auténtico robo. Una experiencia decepcionante.",0,0,0,0,1,1,0,1
gr_08254,"Tengo sentimientos encontrados sobre este lugar. Se equivocaron varias veces con la comanda. Había un ruido insoportable, no se podía hablar. Una experiencia decepcionante.",0,0,0,0,0,1,1,0
gr_08255,Fuimos a cenar el sábado por la noche. La presentación de los platos era impecable. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_08256,"El servicio fue excepcional. Salimos muy contentos con la cuenta. Servicio lento y desorganizado. Precios desorbitados para la calidad que ofrecen. En general, fue una velada con altibajos.",0,1,0,1,0,1,0,1
gr_08257,"Lo recomendaría, pero con reservas. La presentación de los platos era impecable. Salimos muy contentos con la cuenta. Fue una velada agradable.",1,0,0,1,0,0,0,0
gr_08258,Era nuestra primera vez en este sitio. El camarero fue muy borde y desagradable. Nos cobraron cosas que no pedimos. La paella estaba pasada. Una experiencia decepcionante.,0,0,0,0,1,1,0,1
gr_08259,"Lo recomendaría, pero con reservas. Una estafa, hay sitios mucho mejores y más baratos. La paella estaba pasada. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_08260,Los camareros fueron muy atentos y amables. Música de fondo perfecta. Los platos no tenían nada que ver con la descripción. Tengo sentimientos encontrados sobre este lugar.,0,1,1,0,1,0,0,0
gr_08261,Fuimos a cenar el sábado por la noche. Nos pareció muy barato para lo bien que comimos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08262,Tengo sentimientos encontrados sobre este lugar. Sitio ideal para una cena romántica. Nos atendieron muy rápido. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_08263,"Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_08264,La relación calidad-precio es inmejorable. El local tiene una decoración preciosa. El camarero fue muy borde y desagradable. Tengo sentimientos encontrados sobre este lugar.,0,0,1,1,0,1,0,0
gr_08265,"Los camareros fueron muy atentos y amables. Tardaron una eternidad en atendernos. En general, fue una velada con altibajos.",0,1,0,0,0,1,0,0
gr_08266,"Era nuestra primera vez en este sitio. Sitio ideal para una cena romántica. Un trato profesional y cercano. Servicio lento y desorganizado. No vale lo que cuesta, ni de lejos. Tengo sentimientos encontrados sobre este lugar.",0,1,1,0,0,1,0,1
gr_08267,"Los camareros fueron muy atentos y amables. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_08268,"Lo recomendaría, pero con reservas.. Lo recomendaría, pero con reservas.",0,0,0,0,0,0,0,0
gr_08269,Tienen un menú del día con un precio fantástico. Sitio ideal para una cena romántica. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_08270,Tengo sentimientos encontrados sobre este lugar. Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08271,"Las vistas desde el restaurante son espectaculares. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_08272,"El personal conocía bien la carta y nos aconsejó genial. No vale lo que cuesta, ni de lejos. En general, fue una velada con altibajos.",0,1,0,0,0,0,0,1
gr_08273,"Precios desorbitados para la calidad que ofrecen. La paella estaba pasada. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_08274,Era nuestra primera vez en este sitio. Sitio ideal para una cena romántica. Los sabores eran increíbles. El servicio fue excepcional. Fue una velada agradable.,1,1,1,0,0,0,0,0
gr_08275,"Reservamos mesa para cuatro. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08276,Tengo sentimientos encontrados sobre este lugar. Un trato profesional y cercano. Fue una velada agradable.,0,1,0,0,0,0,0,0
gr_08277,"Tengo sentimientos encontrados sobre este lugar. Las mesas estaban demasiado juntas, sin privacidad. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08278,"Era nuestra primera vez en este sitio. Las vistas desde el restaurante son espectaculares. Los camareros fueron muy atentos y amables. Ingredientes frescos y de calidad. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_08279,La relación calidad-precio es inmejorable. El mejor plato que he probado en mucho tiempo. El personal conocía bien la carta y nos aconsejó genial. Fue una velada agradable.,1,1,0,1,0,0,0,0
gr_08280,"Tengo sentimientos encontrados sobre este lugar. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_08281,"Lo recomendaría, pero con reservas. Todo estaba en su punto. No vale lo que cuesta, ni de lejos. Tengo sentimientos encontrados sobre este lugar.",1,0,0,0,0,0,0,1
gr_08282,Fuimos a cenar el sábado por la noche.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_08283,"Nos atendieron muy rápido. Los sabores eran increíbles. Sitio ideal para una cena romántica. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_08284,"Reservamos mesa para cuatro. El camarero fue muy borde y desagradable. En resumen, no creo que volvamos.",0,0,0,0,0,1,0,0
gr_08285,Reservamos mesa para cuatro. Tienen un menú del día con un precio fantástico. Las vistas desde el restaurante son espectaculares. Los camareros fueron muy atentos y amables. Fue una velada agradable.,0,1,1,1,0,0,0,0
gr_08286,Todo estaba en su punto. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_08287,Fuimos a cenar el sábado por la noche. Tardaron una eternidad en atendernos. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_08288,"Fuimos a cenar el sábado por la noche. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_08289,"Era nuestra primera vez en este sitio. Un trato profesional y cercano. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,0,0,0,0,0
gr_08290,"Todo estaba en su punto. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08291,Salimos muy contentos con la cuenta. Música de fondo perfecta. Fue una velada agradable.,0,0,1,1,0,0,0,0
gr_08292,"Reservamos mesa para cuatro. Nos pareció muy barato para lo bien que comimos. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08293,Fuimos a cenar el sábado por la noche. Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_08294,"Reservamos mesa para cuatro. Un trato profesional y cercano. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_08295,"Tengo sentimientos encontrados sobre este lugar. Los sabores eran increíbles. Los platos no tenían nada que ver con la descripción. En general, fue una velada con altibajos.",1,0,0,0,1,0,0,0
gr_08296,"Lo recomendaría, pero con reservas. Todo estaba en su punto. Precios justos. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_08297,"El pollo estaba crudo. Tuvimos que pedir la cuenta tres veces. Una estafa, hay sitios mucho mejores y más baratos. Una experiencia decepcionante.",0,0,0,0,1,1,0,1
gr_08298,"Era nuestra primera vez en este sitio. Los camareros fueron muy atentos y amables. Precios justos. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_08299,"Reservamos mesa para cuatro. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,0
gr_08300,El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08301,"Fuimos a cenar el sábado por la noche. El servicio fue excepcional. Sitio ideal para una cena romántica. Fue carísimo, un auténtico robo. En general, fue una velada con altibajos.",0,1,1,0,0,0,0,1
gr_08302,Las vistas desde el restaurante son espectaculares. El servicio fue excepcional. Fue una velada agradable.,0,1,1,0,0,0,0,0
gr_08303,"Fuimos a cenar el sábado por la noche. Un ambiente muy acogedor y tranquilo. La comida estaba deliciosa. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,0,0,0,0,0
gr_08304,"Lo recomendaría, pero con reservas. Tienen un menú del día con un precio fantástico. Los sabores eran increíbles. Los camareros fueron muy atentos y amables. Fue una velada agradable.",1,1,0,1,0,0,0,0
gr_08305,"La relación calidad-precio es inmejorable. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,0,1,0,0,0,0
gr_08306,"Los camareros fueron muy atentos y amables. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_08307,"Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_08308,Era nuestra primera vez en este sitio. La paella estaba pasada. Una experiencia decepcionante.,0,0,0,0,1,0,0,0
gr_08309,"Tengo sentimientos encontrados sobre este lugar. Ingredientes frescos y de calidad. El servicio fue excepcional. Una estafa, hay sitios mucho mejores y más baratos. Las mesas estaban demasiado juntas, sin privacidad. Tengo sentimientos encontrados sobre este lugar.",1,1,0,0,0,0,1,1
gr_08310,"Fuimos a cenar el sábado por la noche. Los camareros fueron muy atentos y amables. Un ambiente muy acogedor y tranquilo. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,1,0,0,0,0
gr_08311,Tengo sentimientos encontrados sobre este lugar.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_08312,"Fuimos a cenar el sábado por la noche. Las mesas estaban demasiado juntas, sin privacidad. Una experiencia decepcionante.",0,0,0,0,0,0,1,0
gr_08313,"Tengo sentimientos encontrados sobre este lugar. Nos atendieron muy rápido. Música de fondo perfecta. El mejor plato que he probado en mucho tiempo. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,0,0,0,0,0
gr_08314,Las vistas desde el restaurante son espectaculares. Los platos no tenían nada que ver con la descripción. Tengo sentimientos encontrados sobre este lugar.,0,0,1,0,1,0,0,0
gr_08315,"Lo recomendaría, pero con reservas. Precios desorbitados para la calidad que ofrecen. El camarero fue muy borde y desagradable. La música estaba altísima. Una calidad pésima, no lo recomiendo. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_08316,Tienen un menú del día con un precio fantástico. El personal conocía bien la carta y nos aconsejó genial. Sitio ideal para una cena romántica. Fue una velada agradable.,0,1,1,1,0,0,0,0
gr_08317,"Fuimos a cenar el sábado por la noche. Había un ruido insoportable, no se podía hablar. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08318,"Las mesas estaban demasiado juntas, sin privacidad. En resumen, no creo que volvamos.",0,0,0,0,0,0,1,0
gr_08319,Fuimos a cenar el sábado por la noche. Precios desorbitados para la calidad que ofrecen. La comida estaba fría y sin sabor. Una experiencia decepcionante.,0,0,0,0,1,0,0,1
gr_08320,"Tengo sentimientos encontrados sobre este lugar. Los camareros fueron muy atentos y amables. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,1,0,0,0,0,0
gr_08321,"Fuimos a cenar el sábado por la noche. La paella estaba pasada. Tuvimos que pedir la cuenta tres veces. Una estafa, hay sitios mucho mejores y más baratos. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_08322,"Fuimos a cenar el sábado por la noche. Precios justos. Nos atendieron muy rápido. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_08323,Era nuestra primera vez en este sitio. Salimos muy contentos con la cuenta. Ingredientes frescos y de calidad. Fue una velada agradable.,1,0,0,1,0,0,0,0
gr_08324,Nos atendieron muy rápido. Precios justos. Música de fondo perfecta. La comida estaba deliciosa. Fue una velada agradable.,1,1,1,1,0,0,0,0
gr_08325,Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08326,"Sitio ideal para una cena romántica. Salimos muy contentos con la cuenta. Una calidad pésima, no lo recomiendo. En general, fue una velada con altibajos.",0,0,1,1,1,0,0,0
gr_08327,"Reservamos mesa para cuatro. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,0,0,0,0,0
gr_08328,"Lo recomendaría, pero con reservas. Música de fondo perfecta. Las mesas estaban demasiado juntas, sin privacidad. Tengo sentimientos encontrados sobre este lugar.",0,0,1,0,0,0,1,0
gr_08329,"Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_08330,"No vale lo que cuesta, ni de lejos. En resumen, no creo que volvamos.",0,0,0,0,0,0,0,1
gr_08331,Tuvimos que pedir la cuenta tres veces. Una experiencia decepcionante.,0,0,0,0,0,1,0,0
gr_08332,Era nuestra primera vez en este sitio.. Era nuestra primera vez en este sitio.,0,0,0,0,0,0,0,0
gr_08333,Reservamos mesa para cuatro. Nos pareció muy barato para lo bien que comimos. Todo estaba en su punto. Un ambiente muy acogedor y tranquilo. Fue una velada agradable.,1,0,1,1,0,0,0,0
gr_08334,Reservamos mesa para cuatro. Las vistas desde el restaurante son espectaculares. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08335,"El camarero fue muy borde y desagradable. La música estaba altísima. Una estafa, hay sitios mucho mejores y más baratos. Una experiencia decepcionante.",0,0,0,0,0,1,1,1
gr_08336,"Tengo sentimientos encontrados sobre este lugar. Una calidad pésima, no lo recomiendo. Decoración anticuada y fea. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,0
gr_08337,"El personal conocía bien la carta y nos aconsejó genial. Salimos muy contentos con la cuenta. En resumen, nuestra experiencia fue muy satisfactoria.",0,1,0,1,0,0,0,0
gr_08338,"Reservamos mesa para cuatro. Un trato profesional y cercano. La presentación de los platos era impecable. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,0,0,0,0,0,0
gr_08339,"Los camareros fueron muy atentos y amables. Salimos muy contentos con la cuenta. La presentación de los platos era impecable. Sitio ideal para una cena romántica. En resumen, nuestra experiencia fue muy satisfactoria.",1,1,1,1,0,0,0,0
gr_08340,Reservamos mesa para cuatro. Todo estaba en su punto. El local tiene una decoración preciosa. Fue una velada agradable.,1,0,1,0,0,0,0,0
gr_08341,"Tengo sentimientos encontrados sobre este lugar. Demasiado aceite en todo. No vale lo que cuesta, ni de lejos. Servicio lento y desorganizado. La música estaba altísima. En resumen, no creo que volvamos.",0,0,0,0,1,1,1,1
gr_08342,"Lo recomendaría, pero con reservas. Sitio ideal para una cena romántica. Fue una velada agradable.",0,0,1,0,0,0,0,0
gr_08343,"La comida estaba deliciosa. Tienen un menú del día con un precio fantástico. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,0,1,0,0,0,0
gr_08344,"Tengo sentimientos encontrados sobre este lugar. Los sabores eran increíbles. Tienen un menú del día con un precio fantástico. Un ambiente muy acogedor y tranquilo. En resumen, nuestra experiencia fue muy satisfactoria.",1,0,1,1,0,0,0,0
gr_08345,Precios desorbitados para la calidad que ofrecen. Una experiencia decepcionante.,0,0,0,0,0,0,0,1
gr_08346,Reservamos mesa para cuatro. El local tiene una decoración preciosa. Fue una velada agradable.,0,0,1,0,0,0,0,0
gr_08347,Ingredientes frescos y de calidad. Fue una velada agradable.,1,0,0,0,0,0,0,0
gr_08348,"Lo recomendaría, pero con reservas. El local tiene una decoración preciosa. El mejor plato que he probado en mucho tiempo. Nos cobraron cosas que no pedimos. Tardaron una eternidad en atendernos. Tengo sentimientos encontrados sobre este lugar.",1,0,1,0,0,1,0,1
gr_08349,"Reservamos mesa para cuatro. La paella estaba pasada. Una estafa, hay sitios mucho mejores y más baratos. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,1
gr_08350,Precios justos. Fue una velada agradable.,0,0,0,1,0,0,0,0
gr_08351,"Era nuestra primera vez en este sitio. Música de fondo perfecta. En resumen, nuestra experiencia fue muy satisfactoria.",0,0,1,0,0,0,0,0
gr_08352,"Reservamos mesa para cuatro. El servicio fue excepcional. Salimos muy contentos con la cuenta. Tardaron una eternidad en atendernos. En general, fue una velada con altibajos.",0,1,0,1,0,1,0,0
gr_08353,"Era nuestra primera vez en este sitio. Los platos no tenían nada que ver con la descripción. Había un ruido insoportable, no se podía hablar. En resumen, no creo que volvamos.",0,0,0,0,1,0,1,0
gr_08354,"Tengo sentimientos encontrados sobre este lugar. Había un ruido insoportable, no se podía hablar. Tardaron una eternidad en atendernos. Una experiencia decepcionante.",0,0,0,0,0,1,1,0
gr_08355,"Fuimos a cenar el sábado por la noche. Música de fondo perfecta. Todo estaba en su punto. Una calidad pésima, no lo recomiendo. Se equivocaron varias veces con la comanda. En general, fue una velada con altibajos.",1,0,1,0,1,1,0,0
gr_08356,Los platos no tenían nada que ver con la descripción. El camarero fue muy borde y desagradable. Una experiencia decepcionante.,0,0,0,0,1,1,0,0
gr_08357,"Fuimos a cenar el sábado por la noche. La comida estaba fría y sin sabor. En resumen, no creo que volvamos.",0,0,0,0,1,0,0,0
gr_08358,"Lo recomendaría, pero con reservas. Una estafa, hay sitios mucho mejores y más baratos. Tuvimos que pedir la cuenta tres veces. El pollo estaba crudo. Decoración anticuada y fea. Una experiencia decepcionante.",0,0,0,0,1,1,1,1
