id_consulta,texto_consulta,etiqueta
542,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Mi número de paciente es 987654.",Facturacion
92,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Mi número de paciente es 987654.",Urgencia_Medica
475,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, respondan pronto.",Cita_Medica
153,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. ¡Gracias!",Urgencia_Medica
10,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Mi número de paciente es 987654.",Urgencia_Medica
271,"¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Por favor, respondan pronto.",Cita_Medica
666,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Lo antes posible.",Facturacion
859,Necesito que me expliquen los resultados del último examen de colesterol. Lo antes posible.,Consulta_Resultados
263,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Estoy muy preocupado/a.,Cita_Medica
786,"Necesito que me expliquen los resultados del último examen de colesterol. Por favor, contacten conmigo.",Consulta_Resultados
860,"¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Por favor, contacten conmigo.",Consulta_Resultados
103,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, contacten conmigo.",Urgencia_Medica
992,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Estoy muy preocupado/a.,Consulta_Resultados
918,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Lo antes posible.,Consulta_Resultados
687,¿Cuánto debo pagar por la última visita al oftalmólogo? ¡Gracias!,Facturacion
2,Tengo un dolor abdominal muy fuerte que no cede con nada. ¡Gracias!,Urgencia_Medica
712,¿Cuánto debo pagar por la última visita al oftalmólogo? ¡Gracias!,Facturacion
650,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Lo antes posible.,Facturacion
748,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
593,¿Cuánto debo pagar por la última visita al oftalmólogo?,Facturacion
267,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, contacten conmigo.",Cita_Medica
363,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Lo antes posible.",Cita_Medica
625,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
750,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
453,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve.",Cita_Medica
596,¿Cuánto debo pagar por la última visita al oftalmólogo? Estoy muy preocupado/a.,Facturacion
834,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, contacten conmigo.",Consulta_Resultados
352,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Estoy muy preocupado/a.",Cita_Medica
235,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato.",Urgencia_Medica
43,Tengo un dolor abdominal muy fuerte que no cede con nada. Estoy muy preocupado/a.,Urgencia_Medica
241,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. ¡Gracias!",Urgencia_Medica
285,"¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Por favor, respondan pronto.",Cita_Medica
934,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
182,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Lo antes posible.",Urgencia_Medica
446,"Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Por favor, respondan pronto.",Cita_Medica
578,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? ¡Gracias!",Facturacion
745,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas.",Facturacion
394,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10.,Cita_Medica
51,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
205,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Estoy muy preocupado/a.",Urgencia_Medica
445,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Por favor, contacten conmigo.",Cita_Medica
936,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Lo antes posible.,Consulta_Resultados
174,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
785,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Mi número de paciente es 987654.,Consulta_Resultados
79,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, respondan pronto.",Urgencia_Medica
574,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, respondan pronto.",Facturacion
234,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar.",Urgencia_Medica
364,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Mi número de paciente es 987654.",Cita_Medica
867,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Mi número de paciente es 987654.,Consulta_Resultados
173,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Mi número de paciente es 987654.",Urgencia_Medica
189,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
181,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Lo antes posible.",Urgencia_Medica
607,¿Cuánto debo pagar por la última visita al oftalmólogo? Lo antes posible.,Facturacion
150,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia.",Urgencia_Medica
507,¿Cuánto debo pagar por la última visita al oftalmólogo? ¡Gracias!,Facturacion
958,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. ¡Gracias!,Consulta_Resultados
81,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
897,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado?,Consulta_Resultados
882,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Lo antes posible.,Consulta_Resultados
49,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, respondan pronto.",Urgencia_Medica
413,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Lo antes posible.",Cita_Medica
559,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Mi número de paciente es 987654.",Facturacion
76,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
273,"¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Por favor, contacten conmigo.",Cita_Medica
556,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Mi número de paciente es 987654.",Facturacion
893,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
906,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
483,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? Mi número de paciente es 987654.,Cita_Medica
877,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Estoy muy preocupado/a.,Consulta_Resultados
192,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
811,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Estoy muy preocupado/a.,Consulta_Resultados
663,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Mi número de paciente es 987654.",Facturacion
588,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Lo antes posible.",Facturacion
72,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, contacten conmigo.",Urgencia_Medica
552,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Mi número de paciente es 987654.",Facturacion
295,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Lo antes posible.,Cita_Medica
683,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? ¡Gracias!",Facturacion
644,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé.",Facturacion
320,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Por favor, contacten conmigo.",Cita_Medica
689,"¿Cuánto debo pagar por la última visita al oftalmólogo? Por favor, contacten conmigo.",Facturacion
912,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
432,Quiero programar una cita para un chequeo de rutina la próxima semana. Lo antes posible.,Cita_Medica
365,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Lo antes posible.,Cita_Medica
282,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Estoy muy preocupado/a.,Cita_Medica
576,¿Cuánto debo pagar por la última visita al oftalmólogo? Lo antes posible.,Facturacion
459,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Lo antes posible.",Cita_Medica
738,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé. Por favor, contacten conmigo.",Facturacion
544,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Por favor, respondan pronto.",Facturacion
60,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Estoy muy preocupado/a.",Urgencia_Medica
847,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Estoy muy preocupado/a.,Consulta_Resultados
251,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Mi número de paciente es 987654.",Cita_Medica
686,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, respondan pronto.",Facturacion
695,¿Cuánto debo pagar por la última visita al oftalmólogo? Lo antes posible.,Facturacion
646,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Por favor, contacten conmigo.",Facturacion
830,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
680,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Lo antes posible.",Facturacion
464,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. ¡Gracias!",Cita_Medica
214,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, contacten conmigo.",Urgencia_Medica
642,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, respondan pronto.",Facturacion
313,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. ¡Gracias!",Cita_Medica
822,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética.,Consulta_Resultados
614,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Mi número de paciente es 987654.",Facturacion
219,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Por favor, respondan pronto.",Urgencia_Medica
938,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Estoy muy preocupado/a.",Consulta_Resultados
584,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, respondan pronto.",Facturacion
549,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas.",Facturacion
699,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
980,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, contacten conmigo.",Consulta_Resultados
344,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Mi número de paciente es 987654.,Cita_Medica
448,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana.",Cita_Medica
616,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Por favor, respondan pronto.",Facturacion
34,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. ¡Gracias!",Urgencia_Medica
841,Necesito que me expliquen los resultados del último examen de colesterol. Lo antes posible.,Consulta_Resultados
147,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. ¡Gracias!",Urgencia_Medica
768,¿Puedo pasar a recoger los resultados de mi prueba de COVID? ¡Gracias!,Consulta_Resultados
161,Tengo un dolor abdominal muy fuerte que no cede con nada. Mi número de paciente es 987654.,Urgencia_Medica
166,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Estoy muy preocupado/a.",Urgencia_Medica
368,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve.",Cita_Medica
431,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Mi número de paciente es 987654.,Cita_Medica
6,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, contacten conmigo.",Urgencia_Medica
733,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? ¡Gracias!",Facturacion
367,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. ¡Gracias!,Cita_Medica
739,"Mi factura de este mes parece incorrecta, me cobraron por un servicio que no usé.",Facturacion
767,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
555,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
330,¿Hay algún hueco libre para una revisión pediátrica este fin de mes?,Cita_Medica
534,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? ¡Gracias!",Facturacion
799,Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Estoy muy preocupado/a.,Consulta_Resultados
165,Tengo un dolor abdominal muy fuerte que no cede con nada. Mi número de paciente es 987654.,Urgencia_Medica
211,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
260,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, respondan pronto.",Cita_Medica
269,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, respondan pronto.",Cita_Medica
144,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, respondan pronto.",Urgencia_Medica
916,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Estoy muy preocupado/a.,Consulta_Resultados
208,Tengo un dolor abdominal muy fuerte que no cede con nada. Lo antes posible.,Urgencia_Medica
248,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar.",Urgencia_Medica
716,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. ¡Gracias!,Facturacion
137,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Estoy muy preocupado/a.",Urgencia_Medica
223,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Por favor, respondan pronto.",Urgencia_Medica
221,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Lo antes posible.",Urgencia_Medica
384,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. ¡Gracias!",Cita_Medica
312,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Lo antes posible.",Cita_Medica
880,"No entiendo la nota sobre mis resultados de laboratorio, ¿alguien me los puede interpretar? Por favor, respondan pronto.",Consulta_Resultados
146,"Mi hijo se cayó y tiene un corte profundo, ¿a dónde podemos ir urgentemente? Por favor, respondan pronto.",Urgencia_Medica
942,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? ¡Gracias!,Consulta_Resultados
852,¿Están listos los resultados de mis análisis de sangre de la semana pasada? ¡Gracias!,Consulta_Resultados
518,"Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Por favor, respondan pronto.",Facturacion
837,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
965,¿Están listos los resultados de mis análisis de sangre de la semana pasada?,Consulta_Resultados
421,Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10.,Cita_Medica
545,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas.",Facturacion
615,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. ¡Gracias!",Facturacion
886,"¿Están listos los resultados de mis análisis de sangre de la semana pasada? Por favor, contacten conmigo.",Consulta_Resultados
117,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Por favor, respondan pronto.",Urgencia_Medica
64,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
300,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes?,Cita_Medica
327,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, contacten conmigo.",Cita_Medica
158,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Estoy muy preocupado/a.",Urgencia_Medica
645,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
902,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, respondan pronto.",Consulta_Resultados
3,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Estoy muy preocupado/a.",Urgencia_Medica
579,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, contacten conmigo.",Facturacion
303,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. ¡Gracias!",Cita_Medica
868,¿Están listos los resultados de mis análisis de sangre de la semana pasada? Lo antes posible.,Consulta_Resultados
910,¿Puedo pasar a recoger los resultados de mi prueba de COVID?,Consulta_Resultados
694,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Lo antes posible.",Facturacion
280,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes? ¡Gracias!,Cita_Medica
152,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Por favor, respondan pronto.",Urgencia_Medica
533,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Mi número de paciente es 987654.",Facturacion
202,"Necesito ayuda inmediatamente, tengo fiebre muy alta y no puedo respirar bien. Mi número de paciente es 987654.",Urgencia_Medica
995,¿Han llegado los resultados del ultrasonido que me hice el lunes pasado?,Consulta_Resultados
774,¿Puedo pasar a recoger los resultados de mi prueba de COVID? ¡Gracias!,Consulta_Resultados
900,¿Puedo pasar a recoger los resultados de mi prueba de COVID? Lo antes posible.,Consulta_Resultados
804,¿Están listos los resultados de mis análisis de sangre de la semana pasada?,Consulta_Resultados
781,"Necesito que me expliquen los resultados del último examen de colesterol. Por favor, respondan pronto.",Consulta_Resultados
324,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. ¡Gracias!",Cita_Medica
884,"Quisiera saber si el doctor ya revisó los resultados de la resonancia magnética. Por favor, contacten conmigo.",Consulta_Resultados
120,"Tengo un dolor abdominal muy fuerte que no cede con nada. Por favor, contacten conmigo.",Urgencia_Medica
129,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Estoy muy preocupado/a.",Urgencia_Medica
355,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Estoy muy preocupado/a.",Cita_Medica
550,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Mi número de paciente es 987654.",Facturacion
720,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Estoy muy preocupado/a.",Facturacion
172,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Lo antes posible.",Urgencia_Medica
504,"Tengo una duda con el copago que aparece en el último recibo, ¿pueden aclararlo? Por favor, respondan pronto.",Facturacion
470,"Estoy buscando una cita inicial con un dermatólogo, preferiblemente por la mañana. Por favor, contacten conmigo.",Cita_Medica
82,Tengo un dolor abdominal muy fuerte que no cede con nada.,Urgencia_Medica
641,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? Por favor, respondan pronto.",Facturacion
8,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato.",Urgencia_Medica
148,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
402,"Quiero programar una cita para un chequeo de rutina la próxima semana. Por favor, respondan pronto.",Cita_Medica
412,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? Mi número de paciente es 987654.,Cita_Medica
85,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato.",Urgencia_Medica
40,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Por favor, contacten conmigo.",Urgencia_Medica
895,¿Están listos los resultados de mis análisis de sangre de la semana pasada? ¡Gracias!,Consulta_Resultados
180,Tengo un dolor abdominal muy fuerte que no cede con nada. Lo antes posible.,Urgencia_Medica
500,¿Hay algún hueco libre para una revisión pediátrica este fin de mes? ¡Gracias!,Cita_Medica
236,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. ¡Gracias!",Urgencia_Medica
37,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Estoy muy preocupado/a.",Urgencia_Medica
58,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Por favor, respondan pronto.",Urgencia_Medica
688,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas.",Facturacion
600,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro.,Facturacion
197,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Mi número de paciente es 987654.",Urgencia_Medica
718,"La compañía de seguros no ha cubierto la totalidad del servicio, ¿me ayudan a revisar la factura? ¡Gracias!",Facturacion
582,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Mi número de paciente es 987654.,Facturacion
672,Necesito solicitar una copia de mi factura de hace dos meses para mi seguro. Mi número de paciente es 987654.,Facturacion
702,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Estoy muy preocupado/a.",Facturacion
224,"He tomado demasiados medicamentos por error, por favor, necesito hablar con un médico de inmediato. Lo antes posible.",Urgencia_Medica
894,"¿Han llegado los resultados del ultrasonido que me hice el lunes pasado? Por favor, respondan pronto.",Consulta_Resultados
268,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve.",Cita_Medica
409,"Quisiera confirmar la hora de mi cita con la Dra. López mañana a las 10. Por favor, contacten conmigo.",Cita_Medica
139,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. ¡Gracias!",Urgencia_Medica
210,"Me duele el pecho y siento una presión muy fuerte, creo que es una emergencia. Por favor, respondan pronto.",Urgencia_Medica
380,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Mi número de paciente es 987654.",Cita_Medica
157,"Creo que estoy sufriendo una reacción alérgica grave, me cuesta tragar. Por favor, respondan pronto.",Urgencia_Medica
296,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Estoy muy preocupado/a.",Cita_Medica
609,"El cobro no se procesó correctamente, necesito hablar con el departamento de cuentas. Por favor, contacten conmigo.",Facturacion
437,¿Podría ver si el doctor García tiene disponibilidad para una consulta el martes?,Cita_Medica
305,"Necesito reprogramar mi consulta con el especialista en cardiología, la hora anterior no me sirve. Estoy muy preocupado/a.",Cita_Medica
