ticket_id,tokens,ner_tags
tkt_04034,"['Error', 'FATAL_SYS_ERROR', 'al', 'conectar', 'con', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04035,"['Estoy', 'recibiendo', 'el', 'código', '404_NOT_FOUND', 'constantemente', 'en', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04036,"['Estoy', 'recibiendo', 'el', 'código', '0x00A45F', 'constantemente', 'en', 'el', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_04037,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Ubuntu', '22.04', 'LTS', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_04038,"['El', 'sistema', 'Red', 'Hat', 'Enterprise', '9', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04039,"['Ayuda,', 'el', 'macOS', 'Sonoma', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04040,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', '0xDEADBEEF', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04041,"['Ayuda,', 'el', 'Ubuntu', '22.04', 'LTS', 'reporta', 'un', 'E_CONN_REFUSED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04042,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'Red', 'Hat', 'Enterprise', '9', 'y', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04043,"['Tengo', 'un', 'problema', 'con', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04044,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'Windows', '11', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04045,"['Error', 'FATAL_SYS_ERROR', 'al', 'conectar', 'con', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04046,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'Impresora', 'Laserjet', '400', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04047,"['La', 'actualización', 'de', 'Android', '14', 'rompió', 'la', 'compatibilidad', 'con', 'Monitor', 'UltraView', '27', 'dando', 'E_PERM_DENIED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_04048,"['No', 'puedo', 'instalar', 'el', 'Monitor', 'UltraView', '27', 'en', 'mi', 'Ubuntu', '22.04', 'LTS', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_04049,"['No', 'puedo', 'instalar', 'el', 'Servidor', 'PowerEdge', 'R7', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04050,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Android', '14', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04051,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04052,"['Mi', 'equipo', 'es', 'un', 'macOS', 'Sonoma', 'y', 'el', 'software', 'Router', 'Pro-Link', 'XG', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04053,"['El', 'sistema', 'macOS', 'Sonoma', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04054,"['He', 'seguido', 'todos', 'los', 'pasos', 'de', 'la', 'guía', 'de', 'instalación.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_04055,"['Estoy', 'recibiendo', 'el', 'código', 'FATAL_SYS_ERROR', 'constantemente', 'en', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04056,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04057,"['El', 'sistema', 'Ubuntu', '22.04', 'LTS', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04058,"['Mi', 'equipo', 'es', 'un', 'macOS', 'Sonoma', 'y', 'el', 'software', 'Monitor', 'UltraView', '27', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04059,"['Ayuda,', 'el', 'Windows', '11', 'reporta', 'un', '0x00A45F', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04060,"['Error', '0xDEADBEEF', 'al', 'conectar', 'con', 'el', 'Firewall', 'XG-2100', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_04061,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_04062,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Android', '14', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04063,"['La', 'actualización', 'de', 'Ubuntu', '22.04', 'LTS', 'rompió', 'la', 'compatibilidad', 'con', 'Impresora', 'Laserjet', '400', 'dando', 'E_CONN_REFUSED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_04064,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_04065,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'FATAL_SYS_ERROR', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04066,"['Tengo', 'un', 'problema', 'con', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04067,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04068,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04069,"['Mi', 'App', 'de', 'Contabilidad', 'Plus', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04070,"['Ayuda,', 'el', 'Windows', 'Server', '2022', 'reporta', 'un', '0x00A45F', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04071,"['La', 'actualización', 'de', 'macOS', 'Sonoma', 'rompió', 'la', 'compatibilidad', 'con', 'Impresora', 'Laserjet', '400', 'dando', 'E_CONN_REFUSED', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_04072,"['Tengo', 'un', 'problema', 'con', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04073,"['No', 'puedo', 'instalar', 'el', 'Agente', 'de', 'Backup', 'v3.1', 'en', 'mi', 'Windows', 'Server', '2022', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O']"
tkt_04074,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', '0xDEADBEEF', '.', 'Uso', 'iOS', '17', 'y', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04075,"['No', 'puedo', 'instalar', 'el', 'Monitor', 'UltraView', '27', 'en', 'mi', 'Android', '14', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04076,"['El', 'sistema', 'Windows', 'Server', '2022', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04077,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04078,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'Red', 'Hat', 'Enterprise', '9', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04079,"['He', 'probado', 'a', 'reiniciar', 'el', 'ordenador', 'varias', 'veces', 'y', 'no', 'funciona.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_04080,"['No', 'puedo', 'instalar', 'el', 'Servidor', 'PowerEdge', 'R7', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04081,"['Ayuda,', 'el', 'Red', 'Hat', 'Enterprise', '9', 'reporta', 'un', 'E_PERM_DENIED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04082,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_CONN_REFUSED', '.', 'Uso', 'Windows', 'Server', '2022', 'y', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_04083,"['Mi', 'Monitor', 'UltraView', '27', 'no', 'funciona', 'en', 'macOS', 'Sonoma', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04084,"['No', 'puedo', 'instalar', 'el', 'App', 'de', 'Contabilidad', 'Plus', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04085,"['No', 'hay', 'conexión.', 'El', 'log', 'muestra', 'E_PERM_DENIED', '.', 'Uso', 'macOS', 'Sonoma', 'y', 'Firewall', 'XG-2100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'B-OS', 'I-OS', 'O', 'B-PROD', 'I-PROD', 'O']"
tkt_04086,"['Error', '0x00A45F', 'al', 'conectar', 'con', 'el', 'Monitor', 'UltraView', '27', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04087,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04088,"['El', 'servicio', 'técnico', 'anterior', 'no', 'me', 'dio', 'una', 'solución.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_04089,"['No', 'puedo', 'instalar', 'el', 'Impresora', 'Laserjet', '400', 'en', 'mi', 'iOS', '17', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04090,"['No', 'puedo', 'instalar', 'el', 'Firewall', 'XG-2100', 'en', 'mi', 'Windows', '11', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04091,"['La', 'actualización', 'de', 'Ubuntu', '22.04', 'LTS', 'rompió', 'la', 'compatibilidad', 'con', 'App', 'de', 'Contabilidad', 'Plus', 'dando', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_04092,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04093,"['El', 'sistema', 'Android', '14', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04094,"['El', 'sistema', 'Windows', '11', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Impresora', 'Laserjet', '400', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04095,"['Ayuda,', 'el', 'Windows', 'Server', '2022', 'reporta', 'un', '0xDEADBEEF', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04096,"['Mi', 'equipo', 'es', 'un', 'Windows', '11', 'y', 'el', 'software', 'Agente', 'de', 'Backup', 'v3.1', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04097,"['La', 'actualización', 'de', 'macOS', 'Sonoma', 'rompió', 'la', 'compatibilidad', 'con', 'Servidor', 'PowerEdge', 'R7', 'dando', 'FATAL_SYS_ERROR', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'O']"
tkt_04098,"['¿Pueden', 'ayudarme,', 'por', 'favor?', 'Es', 'muy', 'urgente.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_04099,"['Estoy', 'recibiendo', 'el', 'código', 'RUNTIME_ERROR', '505', 'constantemente', 'en', 'el', 'Agente', 'de', 'Backup', 'v3.1', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'I-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04100,"['Error', 'FATAL_SYS_ERROR', 'al', 'conectar', 'con', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04101,"['Mi', 'equipo', 'es', 'un', 'Ubuntu', '22.04', 'LTS', 'y', 'el', 'software', 'Servidor', 'PowerEdge', 'R7', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04102,"['Tengo', 'un', 'problema', 'con', 'Monitor', 'UltraView', '27', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04103,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', '0xDEADBEEF', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04104,"['El', 'sistema', 'iOS', '17', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04105,"['Error', 'E_PERM_DENIED', 'al', 'conectar', 'con', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04106,"['Mi', 'equipo', 'es', 'un', 'Windows', '11', 'y', 'el', 'software', 'Agente', 'de', 'Backup', 'v3.1', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04107,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'Windows', '11', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04108,"['No', 'puedo', 'instalar', 'el', 'App', 'de', 'Contabilidad', 'Plus', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04109,"['Mi', 'equipo', 'es', 'un', 'macOS', 'Sonoma', 'y', 'el', 'software', 'Agente', 'de', 'Backup', 'v3.1', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04110,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Windows', 'Server', '2022', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04111,"['Mi', 'equipo', 'es', 'un', 'iOS', '17', 'y', 'el', 'software', 'Base', 'de', 'Datos', 'SQL-Flex', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04112,"['El', 'servicio', 'técnico', 'anterior', 'no', 'me', 'dio', 'una', 'solución.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
tkt_04113,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'Windows', '11', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O']"
tkt_04114,"['Error', '0x00A45F', 'al', 'conectar', 'con', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04115,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'App', 'de', 'Contabilidad', 'Plus', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04116,"['Ayuda,', 'el', 'iOS', '17', 'reporta', 'un', '404_NOT_FOUND', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04117,"['La', 'actualización', 'de', 'Windows', 'Server', '2022', 'rompió', 'la', 'compatibilidad', 'con', 'App', 'de', 'Contabilidad', 'Plus', 'dando', 'RUNTIME_ERROR', '505', '.']","['O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'B-ERR', 'I-ERR', 'O']"
tkt_04118,"['No', 'puedo', 'instalar', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', 'en', 'mi', 'macOS', 'Sonoma', 'nuevo.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'B-OS', 'I-OS', 'O']"
tkt_04119,"['Mi', 'equipo', 'es', 'un', 'Android', '14', 'y', 'el', 'software', 'App', 'de', 'Contabilidad', 'Plus', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04120,"['Mi', 'equipo', 'es', 'un', 'iOS', '17', 'y', 'el', 'software', 'Impresora', 'Laserjet', '400', 'falla.']","['O', 'O', 'O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04121,"['Error', 'E_CONN_REFUSED', 'al', 'conectar', 'con', 'el', 'App', 'de', 'Contabilidad', 'Plus', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04122,"['Tengo', 'un', 'problema', 'con', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04123,"['Estoy', 'recibiendo', 'el', 'código', '0xDEADBEEF', 'constantemente', 'en', 'el', 'Servidor', 'PowerEdge', 'R7', '.']","['O', 'O', 'O', 'O', 'B-ERR', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04124,"['Error', '0xDEADBEEF', 'al', 'conectar', 'con', 'el', 'Base', 'de', 'Datos', 'SQL-Flex', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04125,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04126,"['Ayuda,', 'el', 'Windows', 'Server', '2022', 'reporta', 'un', 'E_CONN_REFUSED', '.']","['O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O', 'B-ERR', 'O']"
tkt_04127,"['Mi', 'Agente', 'de', 'Backup', 'v3.1', 'no', 'funciona', 'en', 'Ubuntu', '22.04', 'LTS', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04128,"['Tengo', 'un', 'problema', 'con', 'Router', 'Pro-Link', 'XG', '.']","['O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04129,"['Error', '0x00A45F', 'al', 'conectar', 'con', 'el', 'Impresora', 'Laserjet', '400', '.']","['O', 'B-ERR', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O']"
tkt_04130,"['Mi', 'Firewall', 'XG-2100', 'no', 'funciona', 'en', 'Windows', 'Server', '2022', 'desde', 'ayer.']","['O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'B-OS', 'I-OS', 'I-OS', 'O', 'O']"
tkt_04131,"['El', 'sistema', 'macOS', 'Sonoma', 'se', 'reinicia', 'solo', 'cuando', 'abro', 'la', 'Firewall', 'XG-2100', '.']","['O', 'O', 'B-OS', 'I-OS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O']"
